id,loc,h
3,24.975024975024976,0.247228
3,25.99897706981349,0.2399675555555556
37,311.68831168831167,0.6992566666666665
37,311.9996889335105,0.6959913333333332
221,1924.0759240759241,0.4864463333333333
221,1925.9980797626324,0.4736062222222222
274,2419.58041958042,0.4584333333333333
274,2422.996587241688,0.45424166666666665
283,2515.4845154845157,0.6023286666666667
283,2516.998487538896,0.6003571111111111
35,290.7092907092907,0.6367566666666667
35,291.99871186569106,0.6351572222222223
35,292.214759816348,0.6343740000000001
69,593.4065934065934,0.15326766666666666
69,593.9994077772604,0.14629266666666665
69,594.0987363242343,0.14350507407407406
275,2427.572427572428,0.7024353333333333
275,2430.996579265624,0.697762111111111
43,378.62137862137865,0.1357236666666667
43,378.99962213397595,0.12944822222222224
43,379.06299842909897,0.12501111111111113
43,379.0756220734942,0.12190839506172842
220,1912.0879120879122,0.172987
220,1913.998091726728,0.16686022222222227
220,1914.3181503780884,0.1628204074074074
220,1915.0820316491513,0.16120058024691356
223,1952.047952047952,0.7724873333333333
223,1953.998051846409,0.7466025555555555
223,1955.1579107977218,0.7373292222222222
223,1955.4897229799162,0.7313845802469136
145,1304.6953046953047,0.1506883333333333
145,1305.9986979075793,0.14625233333333332
145,1306.217086935101,0.14366625925925924
145,1305.560456679744,0.14139383950617282
145,1305.2599379532896,0.14071412757201643
105,964.0359640359641,0.14817933333333333
105,964.9990378873002,0.14401466666666665
105,965.9935164800994,0.14192255555555552
105,966.2923872788983,0.14088144444444442
105,966.3917709136218,0.14009964609053496
105,966.4192332761244,0.13947763374485594
143,1288.7112887112887,0.15555366666666667
143,1289.998713859707,0.15086588888888888
143,1290.214427370812,0.14798666666666668
143,1290.257394392632,0.14568120987654323
143,1290.2569704882635,0.14386571604938272
143,1289.7185443405147,0.14272151440329217
143,1289.4029865999391,0.142099686785551
208,1811.1888111888113,0.2327343333333333
208,1812.998192424534,0.22865411111111109
208,1813.301361878513,0.22433092592592588
208,1813.3617488634432,0.22134669135802465
208,1812.7605141079766,0.21944809465020573
208,1812.4368311008018,0.21834905486968448
208,1812.2469349680666,0.21735428898033834
271,2368.631368631369,0.5459436666666666
271,2368.000630109043,0.5520798888888888
271,2368.7280587194896,0.550277074074074
271,2368.973737011431,0.5485889012345679
271,2369.07364543319,0.5470406502057612
271,2369.117366481162,0.5454400836762687
271,2369.6030637898066,0.5445459748513946
271,2369.897461559734,0.5438949283645785
9,66.93306693306694,0.13352566666666665
9,66.00093120545243,0.13064311111111113
9,65.84474793462145,0.12921048148148148
9,65.81363847851297,0.12794933333333333
9,65.81394539842,0.12684036625514405
9,65.8234542351317,0.12589165294924554
9,65.83555241381683,0.125074069044353
9,65.42676230653367,0.12474061987501905
9,65.16252745379681,0.12446800685871057
47,413.5864135864136,0.5839446666666667
47,413.9995872386967,0.5786519999999999
47,414.0688162259815,0.573995074074074
47,414.0826056422865,0.5700873333333333
47,414.082469598559,0.5667259382716049
47,414.60354771873097,0.5643682647462277
47,414.89703340740124,0.5627804983996342
47,415.07032764913953,0.5614811646090535
47,415.1748049262299,0.5604338133922675
32,249.75024975024976,0.15861866666666666
32,249.99975074800523,0.15004655555555554
32,250.0415556920178,0.14421337037037035
32,250.04988263423098,0.13932046913580245
32,250.04980048222163,0.1354008148148148
32,250.0472552903823,0.13224433333333332
32,250.0440170198563,0.1297016881572931
32,250.0406646991267,0.1276502932479805
32,250.03738288153366,0.1259909210994259
32,250.39005464878653,0.12515175046148114
46,405.5944055944056,0.5740966666666667
46,405.9995952147605,0.5637431111111111
46,406.0674864438369,0.5558441481481481
46,406.0810093979911,0.5492168518518518
46,406.0808759831279,0.5438088106995884
46,406.07674259158085,0.5393474787379972
46,406.53855466210746,0.5357308737997255
46,406.8212970276243,0.5338764433775337
46,407.0005627465131,0.5322716867347456
46,407.11602295413746,0.5308738458060254
207,1797.2027972027972,0.489766
207,1798.9982063826458,0.48725855555555553
207,1799.2990347597602,0.48515655555555554
207,1799.3589554359262,0.4834071728395062
207,1799.3583642700667,0.48154937448559676
207,1799.340049069591,0.47962509739369
207,1798.8496754530252,0.47770343026977596
207,1798.5373656186732,0.47662599939033684
207,1798.3291542686138,0.47556796768785253
207,1798.1857625861544,0.47452788336805035
2,13.986013986013987,0.20839
