id,loc,h
22,168.83116883116884,0.116772
22,168.00082951063857,0.11610155555555556
67,577.4225774225774,0.7892543333333334
67,577.9994237293881,0.7823842222222223
69,609.3906093906094,0.37305133333333335
69,609.0003898301198,0.3597876666666667
21,160.83916083916085,0.140765
21,160.99983948171538,0.140007
21,161.02676186565947,0.1391973333333333
31,273.72627372627375,0.11675766666666666
31,273.0007248248008,0.11429766666666667
31,272.8791560476122,0.11371077777777777
254,2211.788211788212,0.8529680000000001
254,2214.9967946193474,0.8479846666666667
254,2215.534406199349,0.8429297407407407
246,2103.896103896104,0.2579936666666667
246,2105.9979003011963,0.2502022222222222
246,2106.3500651495583,0.24583188888888888
246,2107.120341512241,0.24308145679012347
246,2107.419739028071,0.24155876131687246
20,153.84615384615384,0.18165499999999998
20,153.99984646077124,0.17780933333333335
20,154.02559830628297,0.17528748148148152
20,154.03072770268628,0.17299834567901237
20,154.0306770970485,0.17115981893004117
20,154.0291092588755,0.16967337448559672
20,153.56004346237066,0.16883825697302243
30,265.73426573426576,0.246862
30,265.99973479587754,0.23318777777777777
30,266.0442152563069,0.22419577777777777
30,266.0530751228218,0.21702018518518518
30,266.05298771308384,0.21132884362139914
30,265.52498667110893,0.20837514814814814
30,265.2226928866079,0.20641120804755372
128,1116.8831168831168,0.2371323333333333
128,1117.9988853450793,0.22501977777777774
128,1118.1858370547036,0.21746974074074069
128,1118.223075140281,0.21070849382716048
128,1118.8233467455898,0.2069575596707819
128,1119.1171899236404,0.20470791769547325
65,561.4385614385615,0.835252
65,561.9994396815158,0.8072916666666666
65,562.093417195656,0.7862597777777777
65,562.1121361617513,0.7688073827160493
65,562.1119514840342,0.7544965720164608
65,562.6315228506372,0.7429197366255144
65,562.9230914831562,0.7369275422953817
65,563.0944011510226,0.7320069814052735
251,2171.828171828172,0.40710433333333335
251,2173.9978325046536,0.40110944444444446
251,2174.361368297787,0.3970036296296296
251,2174.433779387273,0.3936607037037037
251,2174.433064993399,0.39091383950617287
251,2174.4109320051643,0.3888200672153635
251,2174.3827720046706,0.3872448449931413
251,2174.7749346011346,0.3862993014784332
130,1137.8621378621378,0.4812703333333333
