id,loc,h
62,586.4135864135865,0.41167966666666667
62,586.9994147563162,0.4098941111111111
36,312.6873126873127,0.9703393333333333
36,312.99968793650254,0.9672125555555556
36,312.2189162174956,0.9612611851851852
36,311.9626127472905,0.9592413950617283
264,2279.72027972028,0.5396583333333332
264,2282.9967268228047,0.535232111111111
264,2283.545709347578,0.5321572962962963
264,2283.6550587527217,0.5307936913580247
34,297.7022977022977,0.7454163333333333
34,297.99970289162223,0.7409507777777778
34,298.04953438488525,0.7383233333333333
34,298.0594601000034,0.7357966419753086
34,298.0593621748082,0.7337314979423869
53,485.51448551448556,0.20791033333333334
53,485.99951545412216,0.19399733333333335
53,486.0807842652826,0.18518737037037036
53,486.09697184094506,0.17791538271604937
53,486.0968121374388,0.17237702880658434
267,2307.6923076923076,0.315826
267,2308.9986949165555,0.3085654444444444
267,2309.2175856034055,0.30341077777777775
267,2309.2611854728334,0.2992404938271605
267,2309.260755324912,0.2963218724279835
39,350.64935064935065,0.8289019999999999
39,350.99965005019936,0.8189882222222221
39,351.058344191593,0.8111747407407407
39,351.0700352184603,0.8042605432098764
39,351.0699198770391,0.7989488353909464
39,351.0663464276967,0.7949130617283949
59,557.4425574425575,0.581829
59,557.9994436695476,0.570656
59,558.0927523045838,0.5617610000000001
59,558.8114682410824,0.5546844691358025
59,559.1113744421548,0.5516666378600824
59,559.2481371437963,0.5489494718792867
159,1409.5904095904095,0.17308933333333332
159,1410.9985932217417,0.16864099999999996
159,1411.2345403257486,0.1652161111111111
159,1411.2815375875998,0.162299049382716
159,1411.2810739216588,0.15995178600823043
159,1411.7920018167756,0.15868125377229078
277,2392.6073926073927,0.26353
277,2394.99761216589,0.258145
277,2395.3981035295305,0.25234874074074076
277,2396.1780058374115,0.2475342962962963
277,2396.4773083855193,0.2452913209876543
277,2396.5953690175256,0.24344673113854595
279,2410.589410589411,0.19701099999999996
279,2412.9975942197466,0.19245455555555555
279,2413.401095539356,0.1887174074074074
279,2413.4814671855975,0.1852768148148148
279,2413.480674254403,0.1822848930041152
279,2413.45610806277,0.17981797393689988
38,336.6633366633367,0.9660083333333334
38,336.9996640083111,0.948708
38,337.05601707284,0.9330479259259259
38,337.0672417909434,0.919997148148148
38,337.06713105003473,0.9092183415637859
38,336.53840717357747,0.9053152455418382
38,336.2351937202471,0.9019089858253316
161,1429.5704295704297,0.530478
161,1430.998573281582,0.5239426666666667
161,1431.23786478111,0.517701
161,1431.2855281983382,0.512164901234568
161,1431.2850579602366,0.5074558724279835
161,1431.795782240006,0.504997865569273
161,1432.0760946441767,0.5033308719707362
32,277.72227772227774,0.2976703333333333
32,277.9997228317818,0.27410055555555557
32,278.0462099295238,0.25858200000000003
32,278.05546948926485,0.2456051604938272
32,278.05537813623044,0.23534236213991774
32,278.0525478829051,0.22702509053497946
32,278.0489469260802,0.2202762894375858
32,278.04521914542886,0.21475361774119803
32,278.04156976426543,0.21021112213585333
32,278.3938868461236,0.20762375342512154
32,278.64572528695703,0.20605630062603378
160,1420.5794205794207,0.515687
160,1421.9985822546537,0.49654277777777783
160,1422.2363687761972,0.48111807407407414
160,1422.2837324235059,0.4682956543209877
160,1422.2832651428766,0.4576364362139918
160,1422.2687880916947,0.4486348792866941
160,1422.7174398308036,0.4424809483310472
160,1422.9865583648755,0.4380804333180918
160,1423.152486777066,0.43420101285373175
160,1423.2550769717957,0.43075016750495365
160,1423.6490791391896,0.4279685966908839
160,1423.9290963303902,0.4271334300797267
262,2259.7402597402597,0.7739956666666666
262,2260.9987427729384,0.7612184444444444
262,2261.209606910538,0.7530365555555556
262,2261.2516080070613,0.7455502222222222
262,2261.251193632326,0.7378000740740741
262,2261.2383556846885,0.7300988203017833
262,2261.2220218481552,0.7225424814814815
262,2261.205112742395,0.7152494453589392
262,2261.188559254456,0.7082798970685363
262,2261.1725857443575,0.7016657741367339
262,2261.15717349862,0.6954152169497649
262,2261.456235529788,0.6904232722390632
262,2261.681265197206,0.6867385459859765
262,2261.850937168271,0.6832664179128068
262,2261.9778420342245,0.6799780725137462
262,2262.070853779237,0.6768503165531935
262,2262.4045423947778,0.6743431507758976
262,2262.670647183013,0.6731023855329629
262,2262.878729666435,0.6718340647235154
261,2243.7562437562437,0.3161796666666667
261,2245.997760720079,0.30318822222222225
261,2246.373336337088,0.29149174074074075
261,2246.4481455859313,0.2818531975308642
261,2246.447407532279,0.273602962962963
261,2246.4245415287946,0.2665122496570645
261,2246.395448906389,0.2603100562414266
261,2246.3653316569544,0.2548290141746685
261,2246.3358478076984,0.2499378776609257
261,2246.3073969721067,0.24554434452742638
261,2246.2799458191116,0.24157886328868117
261,2246.2533531016134,0.2379887989014773
261,2246.2275037727077,0.23473266774361282
261,2246.2023617707287,0.23177686217368335
261,2246.1779829685374,0.22909330707265718
261,2246.154505480056,0.22665797300788604
261,2246.1321262034567,0.22444987165147842
261,2246.3757277974237,0.22248373066667881
261,2246.577782587439,0.22123563874512497
261,2246.7425996971992,0.22015044689440497
261,2246.874165235254,0.21921428547556754
64,613.3866133866134,0.9810803333333333
64,613.9993878371008,0.9621047777777778
64,614.1020607795957,0.9491578888888889
64,614.1225117496714,0.9386000493827161
64,614.1223099843363,0.9301596049382717
64,614.116058993179,0.9230735816186558
64,614.1081058007671,0.9170035669867399
64,614.0998725010552,0.9116868702941625
64,614.0918123570467,0.9069584342833918
64,614.0840346130336,0.9027011287405374
64,614.0765301571392,0.8988328189018159
64,614.0692603759531,0.895293246443161
64,614.0621938185409,0.8920371530430157
64,614.0553206265483,0.8890293939262411
64,614.327877821883,0.8866729456871522
64,614.5478080762011,0.8846974233551724
64,614.7240000071564,0.8828684186206268
64,614.8631696678304,0.8811710135524141
64,614.970724913806,0.8795915679722675
64,615.0512880944821,0.8781176438219145
64,615.1089865232661,0.8767379388072061
64,615.4071211339234,0.8759001480460221
64,615.6505691924012,0.8752942486510845
64,615.8443299033873,0.874705564706328
63,597.4025974025974,0.857348
63,597.9994037892285,0.8350941111111111
63,598.0994012153066,0.8169956296296297
63,598.1193192610806,0.8023173950617283
63,598.1191227534741,0.7900405390946501
63,598.1130346545945,0.7795768422496571
63,598.1052887114963,0.7704734535893919
63,598.0972699603111,0.7624385509830818
63,598.0894198526286,0.7552605769953767
63,598.0818447859839,0.7487877871767515
63,598.0745358859434,0.7429061804094905
63,598.0674555453095,0.7375284367258078
63,598.0605731327157,0.7325858564356156
63,598.0538790467034,0.7280233255206129
63,598.0473881634842,0.723795815450473
