id,loc,h
6,41.95804195804196,0.081632
12,92.90709290709292,0.10936166666666668
29,236.76323676323676,0.07664900000000001
33,264.73526473526476,0.08860633333333334
36,284.7152847152847,0.10001666666666666
39,305.6943056943057,0.8285433333333333
42,350.64935064935065,0.091961
47,394.6053946053946,0.719664
49,405.5944055944056,0.9183513333333333
57,496.50349650349654,0.103906
59,525.4745254745255,0.4747793333333333
66,601.3986013986014,0.087516
71,648.3516483516484,0.08551866666666667
81,724.2757242757243,0.081693
89,778.2217782217782,0.07656933333333334
91,789.2107892107892,0.093456
101,865.1348651348652,0.097486
105,894.1058941058941,0.09824166666666667
109,925.0749250749251,0.13250399999999998
111,937.0629370629371,0.09811566666666667
121,1040.959040959041,0.128985
126,1083.916083916084,0.075973
130,1136.863136863137,0.46417100000000006
132,1149.8501498501498,0.12086366666666666
140,1244.7552447552448,0.10050666666666667
146,1277.7222777222778,0.08417266666666667
151,1311.6883116883118,0.09327200000000001
156,1353.6463536463536,0.09063266666666665
160,1381.6183816183816,0.08202366666666668
166,1424.5754245754247,0.07549833333333333
171,1461.5384615384617,0.06922833333333334
175,1485.5144855144856,0.08339933333333333
183,1562.4375624375625,0.08156433333333334
188,1592.4075924075926,0.173507
194,1635.3646353646354,0.10176766666666666
201,1687.3126873126873,0.08358433333333333
204,1710.2897102897105,0.09904833333333334
215,1793.2067932067932,0.07755
239,1996.003996003996,0.273881
272,2343.656343656344,0.16693566666666668
285,2495.5044955044955,0.3879066666666667
293,2593.4065934065934,0.11884966666666667
300,2663.3366633366636,0.194963
305,2710.2897102897105,0.24735166666666666
307,2722.277722277722,0.11993566666666666
314,2782.2177822177823,0.10812633333333332
2,16.983016983016984,0.086774
2,16.00098105585139,0.08597
23,198.8011988011988,0.09152166666666667
23,198.99980159541218,0.08986722222222222
27,225.77422577422578,0.08045533333333334
27,225.00077268118378,0.07984577777777778
30,243.75624375624378,0.075735
30,243.99975673005312,0.07543299999999999
60,544.4555444555444,0.6765903333333333
78,699.3006993006993,0.08115533333333334
78,699.9993020944147,0.08046411111111111
83,738.2617382617383,0.07995466666666666
83,738.9992632111034,0.0795008888888889
85,749.2507492507493,0.08766766666666666
85,749.0002502490028,0.08649366666666668
90,785.2147852147853,0.08969966666666666
106,899.1008991008991,0.091024
112,940.0599400599401,0.10050100000000001
112,940.9990618154917,0.09880755555555555
137,1214.7852147852147,0.08202533333333333
137,1215.9987876382975,0.08168488888888888
141,1247.7522477522477,0.10586000000000001
147,1284.7152847152847,0.11669666666666667
161,1387.6123876123877,0.08583600000000001
168,1442.5574425574425,0.09393866666666667
168,1443.9985603204782,0.0927291111111111
172,1467.5324675324675,0.07819133333333333
189,1597.4025974025974,0.09177066666666667
197,1656.3436563436564,0.11529966666666668
197,1657.9983469607707,0.11026555555555556
209,1744.2557442557443,0.08790233333333335
209,1744.9992572290555,0.08698033333333334
214,1785.2147852147853,0.09468666666666668
214,1786.9982183467414,0.09379766666666668
226,1889.1108891108893,0.075427
226,1890.9981146579116,0.07449733333333335
234,1947.052947052947,0.13682466666666668
234,1947.9990548364358,0.13583655555555554
261,2240.759240759241,0.07544533333333332
261,2242.997763711103,0.07475688888888889
287,2522.4775224775226,0.5083533333333333
287,2525.9964845498657,0.5017591111111112
291,2580.4195804195806,0.227683
291,2582.99742472839,0.22165766666666667
295,2604.3956043956046,0.094976
295,2606.9974008001986,0.09413911111111112
298,2641.3586413586413,0.08414833333333334
298,2643.9973639109035,0.08377522222222222
311,2757.2427572427573,0.08187666666666667
311,2759.997248257978,0.08072666666666667
315,2787.212787212787,0.12535133333333334
317,2794.2057942057945,0.11698166666666666
317,2796.9972113686827,0.11586122222222223
9,65.93406593406594,0.09046966666666667
9,65.99993419747338,0.08906911111111111
9,66.0109707026927,0.08832470370370371
21,185.81418581418583,0.086324
21,185.00081256150293,0.08572111111111112
21,184.86452844402194,0.08527655555555556
24,203.7962037962038,0.08614733333333334
24,203.99979661037227,0.08544355555555555
64,590.4095904095905,0.09212466666666667
64,591.9984127632973,0.09127344444444445
64,592.2646266467694,0.09053566666666667
67,609.3906093906094,0.11564966666666666
67,610.9983938201458,0.11340811111111111
67,611.2677848793628,0.11252151851851853
73,660.3396603396603,0.082164
73,660.9993409777259,0.08116
73,661.109873249695,0.08082185185185185
77,689.3106893106893,0.11534066666666666
77,689.0003100694814,0.11269522222222222
77,688.9483047191299,0.11188222222222222
117,987.0129870129871,0.09395866666666668
117,987.9990149561166,0.09358266666666666
117,988.1642280948544,0.09255885185185185
119,1015.984015984016,0.07909466666666667
119,1017.9979880378983,0.0784828888888889
119,1018.3354375459678,0.07812074074074073
145,1272.7272727272727,0.12868033333333334
145,1273.9987298118347,0.12400111111111112
145,1273.378656297612,0.12255277777777779
198,1666.3336663336663,0.09359400000000001
198,1667.9983369906909,0.09211755555555555
200,1680.3196803196804,0.085262
200,1680.9993210375662,0.084435
200,1681.1131977050566,0.08396592592592593
231,1924.0759240759241,0.088354
231,1924.9990777676194,0.08676833333333334
231,1925.1537560604659,0.08640729629629629
237,1969.0309690309691,0.09408633333333333
237,1970.9980348972733,0.09250488888888887
237,1971.3276250758684,0.09178855555555554
259,2226.7732267732267,0.11962366666666667
259,2228.997777669215,0.11897877777777778
259,2229.3705105500308,0.11810203703703703
286,2515.4845154845157,0.391448
286,2518.9964915289215,0.3869251111111111
286,2519.5849379208425,0.3845961111111111
304,2693.3066933066934,0.09496833333333334
304,2695.9973120664886,0.09360988888888888
304,2696.44813658272,0.09263637037037037
19,170.82917082917083,0.08358433333333333
19,170.00082751662262,0.08328966666666666
19,169.86203510250087,0.08314251851851852
19,169.8343896543531,0.08297211111111112
37,286.7132867132867,0.09918333333333333
37,286.00071186369706,0.09925099999999999
37,285.88131694359714,0.09892148148148149
37,285.85753519663626,0.09867883950617284
207,1727.2727272727273,0.08889266666666668
207,1728.9982761732042,0.08791666666666666
207,1729.287399165995,0.0875202962962963
207,1728.644858096863,0.08729961728395062
211,1761.2387612387613,0.08359233333333334
211,1762.9982422749329,0.08318755555555556
211,1763.2930507401095,0.08294118518518519
211,1763.351772336597,0.08275911111111112
216,1805.1948051948052,0.08265866666666666
216,1806.9981984065819,0.0816231111111111
216,1807.3003645419049,0.0810395925925926
