id,loc,h
34,297.7022977022977,0.11237833333333332
34,297.00070089660926,0.11071488888888888
166,1409.5904095904095,0.11657266666666667
166,1410.9985932217417,0.11531544444444443
2,16.983016983016984,0.414323
2,16.999983050864355,0.40718344444444443
2,17.002825787057212,0.40294914814814814
47,410.5894105894106,0.5873863333333333
47,410.9995902297206,0.5801687777777779
47,411.901429066588,0.5701517407407408
163,1376.6233766233768,0.6470506666666668
163,1376.9996241279919,0.6441917777777778
163,1377.0626659835627,0.6419936666666667
214,1873.126873126873,0.40839000000000003
214,1874.9981306100392,0.40461711111111115
214,1874.478556181223,0.4023072222222222
0,0.999000999000999,0.8376239999999999
0,1.9990009980049872,0.794635
0,2.9996667225180715,0.7687941851851852
0,3.299769908764562,0.759750037037037
0,3.9997803740852746,0.7496681152263375
216,1884.1158841158842,0.5993996666666667
216,1886.9971216379645,0.5878185555555556
216,1887.4798851314217,0.5808285555555556
216,1887.5760446600996,0.5749017407407407
216,1888.17573495779,0.5699223744855967
45,381.61838161838165,0.119327
45,382.99862113796496,0.11637577777777779
45,383.22988608824255,0.11444507407407407
45,383.2759507325659,0.11301127160493828
45,383.27549626765,0.11188376543209877
45,383.26141626639486,0.11099730452674898
225,1972.027972027972,0.6153569999999999
225,1973.9980319062493,0.6043964444444444
225,1974.3281237441727,0.598037074074074
225,1974.3938732798879,0.592782987654321
225,1973.7925856185273,0.5896041152263375
225,1973.467263507808,0.5880241207133059
46,401.5984015984016,0.348513
46,401.9995992027924,0.344199
46,402.0668215527646,0.3413121851851852
46,402.08021127584345,0.3386007037037037
46,402.0800791754124,0.33627616872427984
46,402.0759865069348,0.33434923182441706
46,402.070779367929,0.3328074334705076
229,2019.98001998002,0.6034536666666667
229,2021.9979840498663,0.5983966666666666
229,2022.3361024370402,0.593835148148148
229,2022.4034507456604,0.589784135802469
229,2022.4027863002084,0.586414403292181
229,2022.382200788612,0.5837498641975308
229,2022.3560096565977,0.5816698605395518
229,2022.7502104640657,0.5803700774272215
151,1264.7352647352648,0.12182199999999999
151,1265.9987377878986,0.1170761111111111
151,1266.2104380243782,0.11448692592592591
